log_id,user_id,movie_id,device_id,watch_date,watch_duration,watch_time_slot,liked,rating_given,completed
4595,13546,672,1384,2024-02-04,134,Morning,No,2,False
4596,23447,72,1666,2023-12-20,113,Night,No,1,False
4597,31777,59,301,2023-07-02,34,Afternoon,No,2,False
4598,1708,1043,1586,2024-12-22,140,Afternoon,Yes,3,True
4599,3114,1684,870,2023-11-21,122,Night,Yes,5,False
4600,35131,1170,2717,2024-08-18,104,Morning,Yes,3,True
4601,21909,1086,803,2023-12-09,135,Morning,Yes,1,True
4602,34462,1741,2836,2023-09-24,81,Morning,Yes,4,True
4603,7416,322,1756,2023-07-25,49,Evening,No,1,False
4604,27526,1068,2064,2024-08-15,135,Morning,Yes,4,True
4605,12163,17,930,2023-10-25,73,Afternoon,Yes,4,False
4606,2392,1253,79,2023-12-21,27,Afternoon,No,5,False
4607,29744,1826,2615,2024-02-25,46,Afternoon,Yes,3,False
4608,27439,1646,1045,2025-05-03,68,Morning,Yes,4,False
4609,11609,343,355,2025-04-07,95,Afternoon,No,2,False
4610,21513,394,394,2023-10-16,91,Afternoon,No,4,False
4611,795,1728,1656,2023-11-28,153,Night,Yes,3,True
4612,19582,811,450,2024-05-11,42,Evening,Yes,1,False
4613,16081,573,1953,2024-07-07,48,Morning,Yes,2,False
4614,3783,947,815,2023-09-11,125,Morning,Yes,5,True
4615,18312,1227,1003,2024-06-05,121,Morning,No,4,True
4616,12334,1079,775,2025-01-21,67,Afternoon,No,5,False
4617,15706,1194,1148,2025-02-13,44,Morning,Yes,4,False
4618,3505,1869,1062,2023-12-23,70,Afternoon,No,5,False
4619,23298,1498,1609,2023-11-21,70,Morning,No,2,False
4620,16520,515,2533,2023-09-20,135,Evening,Yes,1,True
4621,28698,1651,2820,2025-05-05,81,Morning,No,2,True
4622,15245,1042,1910,2023-10-27,124,Morning,Yes,1,True
4623,4003,1996,1276,2024-08-15,30,Afternoon,Yes,1,False
4624,20755,1739,1910,2024-06-18,44,Evening,Yes,5,False
4625,9173,950,2469,2023-12-09,93,Morning,No,1,False
4626,31159,770,2473,2024-06-20,103,Evening,Yes,3,False
4627,3691,947,2457,2025-01-24,91,Night,Yes,1,False
4628,19142,701,884,2024-10-20,77,Morning,Yes,4,False
4629,24358,624,1218,2023-08-29,61,Night,No,4,False
4630,31364,934,13,2023-10-11,5,Night,Yes,4,False
4631,1183,1211,997,2025-02-20,148,Afternoon,No,3,True
4632,6943,1321,1475,2024-09-07,12,Afternoon,No,1,False
4633,33612,1130,2556,2023-10-12,106,Afternoon,Yes,4,False
4634,36460,1137,1477,2024-01-11,175,Night,No,4,True
4635,29003,534,914,2024-08-05,93,Evening,Yes,2,True
4636,34908,85,2750,2025-04-21,74,Morning,No,2,False
4637,22133,1538,1182,2023-06-21,125,Evening,No,3,True
4638,9814,1214,570,2025-02-03,116,Morning,Yes,4,True
4639,7770,916,2960,2023-09-29,120,Evening,Yes,3,False
4640,38174,794,1262,2024-08-26,18,Afternoon,No,4,False
4641,24606,670,2651,2024-08-22,27,Evening,Yes,4,False
4642,734,888,1022,2024-01-15,134,Morning,Yes,5,True
4643,22709,125,621,2023-09-23,156,Evening,Yes,1,True
4644,39398,1953,2333,2024-02-18,108,Night,No,2,False
4645,28886,1343,2850,2024-07-06,10,Night,Yes,1,False
4646,28633,602,1540,2025-04-13,96,Morning,No,1,False
4647,10765,601,1216,2024-07-24,94,Night,Yes,5,False
4648,10903,1608,2194,2025-06-12,14,Evening,No,2,False
4649,18235,68,210,2025-06-10,165,Afternoon,No,2,True
4650,15503,369,478,2025-03-24,14,Morning,Yes,3,False
4651,21348,318,1890,2024-07-05,58,Night,Yes,2,False
4652,36072,717,550,2023-11-01,95,Afternoon,No,5,True
4653,147,1784,2160,2025-06-12,141,Evening,No,5,True
4654,31021,272,2346,2023-07-05,152,Morning,No,5,True
4655,17757,714,1009,2023-12-01,140,Evening,Yes,2,True
4656,18257,935,88,2024-10-19,179,Evening,Yes,5,True
4657,2240,702,268,2025-05-13,118,Night,No,5,True
4658,28976,982,2231,2024-01-10,142,Afternoon,No,3,True
4659,36943,1048,1171,2025-05-11,180,Morning,No,3,True
4660,17065,362,1173,2023-12-10,24,Night,No,2,False
4661,5074,857,1663,2024-11-03,33,Night,Yes,3,False
4662,15423,1323,2695,2023-11-25,170,Morning,Yes,3,True
4663,27326,275,758,2023-09-13,170,Afternoon,No,5,True
4664,5999,1781,2490,2023-12-12,148,Morning,Yes,4,True
4665,12482,1407,2244,2024-03-18,51,Morning,Yes,1,False
4666,8921,1018,2214,2025-05-26,90,Night,Yes,4,False
4667,32000,904,410,2024-11-16,117,Evening,Yes,3,False
4668,29847,153,1461,2024-05-22,117,Night,No,5,True
4669,37970,748,1731,2025-05-20,149,Night,Yes,1,True
4670,32546,116,200,2024-11-27,81,Afternoon,Yes,5,False
4671,22794,756,2469,2024-03-27,179,Morning,No,4,True
4672,10151,1449,2923,2024-10-12,177,Afternoon,No,3,True
4673,15310,37,174,2024-04-16,109,Evening,No,1,False
4674,5500,785,2069,2023-08-18,145,Afternoon,Yes,2,True
4675,4602,873,1293,2024-07-16,88,Night,No,5,False
4676,19584,904,796,2025-03-26,138,Night,Yes,5,True
4677,33489,259,1770,2023-08-28,22,Afternoon,No,4,False
4678,7679,127,1377,2024-09-20,158,Evening,Yes,1,True
4679,5149,1088,228,2023-10-29,109,Morning,Yes,3,True
4680,4211,517,955,2023-10-25,117,Afternoon,Yes,1,True
4681,32706,380,2439,2024-05-03,172,Night,No,1,True
4682,5761,1651,2151,2024-06-27,127,Morning,No,5,True
4683,33499,1144,246,2024-06-15,177,Night,Yes,1,True
4684,9849,898,442,2024-08-08,95,Evening,No,4,True
4685,21152,81,1773,2025-01-09,60,Morning,Yes,4,False
4686,24007,60,1237,2024-12-23,36,Morning,No,1,False
4687,39894,1338,375,2024-07-02,132,Evening,No,1,False
4688,6355,47,1987,2024-02-04,175,Morning,No,3,True
4689,9050,1889,2806,2024-10-04,163,Afternoon,No,4,True
4690,30849,1864,1714,2023-08-05,148,Evening,No,4,True
4691,1635,1085,1092,2025-06-08,11,Night,Yes,5,False
4692,6022,198,2557,2024-09-12,67,Morning,Yes,4,False
4693,33259,1064,2357,2023-12-23,140,Afternoon,No,4,True
4694,3613,1789,1350,2023-08-23,159,Evening,Yes,3,True
4695,34971,168,798,2024-02-07,26,Evening,Yes,5,False
4696,24990,1903,2431,2024-02-20,118,Night,Yes,4,True
4697,24597,689,721,2025-02-13,168,Night,Yes,3,True
4698,11623,1291,96,2023-10-23,12,Evening,No,5,False
4699,14177,552,1330,2024-02-01,135,Afternoon,Yes,3,True
4700,29510,977,727,2024-03-27,157,Night,No,3,True
4701,9104,1137,1100,2024-08-14,41,Night,No,1,False
4702,4503,771,1352,2024-01-14,141,Afternoon,No,2,True
4703,2864,1058,1391,2025-03-06,121,Evening,No,3,False
4704,8577,1089,685,2024-10-21,108,Morning,Yes,1,False
4705,33754,1743,951,2023-07-26,154,Afternoon,No,2,True
4706,13633,1941,694,2023-10-05,74,Night,Yes,1,False
4707,21365,459,2223,2023-08-08,88,Evening,No,4,False
4708,7595,1097,111,2023-10-16,39,Morning,No,2,False
4709,10365,1114,583,2024-04-10,24,Morning,No,4,False
4710,26431,1707,1383,2023-10-05,102,Evening,No,1,True
4711,29788,281,2444,2025-04-06,62,Night,Yes,5,False
4712,25515,29,2524,2025-06-05,177,Morning,No,4,True
4713,31509,347,1456,2024-08-14,45,Morning,No,4,False
4714,274,656,2385,2023-11-21,150,Night,No,4,True
4715,21713,418,928,2024-01-21,158,Afternoon,No,5,True
4716,10276,1487,121,2024-04-04,54,Night,No,3,False
4717,10332,1500,1872,2023-08-19,113,Morning,No,2,False
4718,1798,1449,1014,2024-03-10,179,Evening,Yes,3,True
4719,4880,1938,2499,2024-03-19,33,Night,Yes,3,False
4720,33128,635,2378,2025-05-06,151,Morning,No,4,True
4721,15158,41,443,2024-06-15,10,Night,Yes,1,False
4722,36424,1068,1687,2024-05-04,173,Morning,Yes,4,True
4723,335,1886,36,2025-05-25,67,Evening,No,4,False
4724,3189,1972,1559,2025-03-25,38,Evening,No,4,False
4725,26318,593,1384,2025-01-12,41,Evening,No,2,False
4726,23119,398,2092,2023-09-21,17,Morning,Yes,5,False
4727,23482,518,2423,2025-04-23,134,Morning,Yes,1,True
4728,23363,1105,2313,2023-08-21,105,Night,Yes,2,False
4729,17152,1980,954,2025-02-14,30,Night,Yes,5,False
4730,32765,1797,163,2024-12-19,30,Evening,Yes,5,False
4731,87,567,2728,2023-12-07,119,Evening,Yes,3,True
4732,38582,404,2577,2024-09-24,59,Afternoon,Yes,1,False
4733,18802,1955,2881,2023-12-01,14,Night,No,4,False
4734,22049,1201,1973,2023-08-16,14,Evening,Yes,3,False
4735,27418,345,2848,2024-04-30,101,Afternoon,No,1,False
4736,33800,822,2603,2024-04-23,66,Afternoon,Yes,5,False
4737,6167,1205,12,2024-10-22,87,Afternoon,Yes,2,True
4738,20551,63,355,2024-06-27,169,Evening,Yes,4,True
4739,29805,545,27,2025-02-16,167,Night,No,3,True
4740,36485,654,573,2024-01-26,56,Evening,Yes,4,False
4741,29119,1074,164,2024-08-26,69,Evening,Yes,1,False
4742,27889,1399,2126,2024-09-13,152,Evening,No,4,True
4743,30013,285,1072,2025-05-18,126,Morning,No,1,False
4744,37055,1655,441,2023-07-26,49,Morning,No,3,False
4745,26620,607,671,2025-02-06,75,Night,Yes,3,True
4746,3394,1070,411,2024-10-22,124,Afternoon,No,2,False
4747,2767,2000,1569,2024-08-10,13,Afternoon,Yes,4,False
4748,29057,326,775,2025-05-10,166,Night,Yes,4,True
4749,17303,1154,2854,2023-12-15,21,Evening,Yes,2,False
4750,36430,1952,1591,2023-08-23,61,Evening,Yes,5,False
4751,9081,1358,1110,2024-09-22,170,Afternoon,No,2,True
4752,21032,1243,851,2023-10-19,170,Night,No,3,True
4753,34340,1266,2142,2025-04-27,16,Afternoon,Yes,3,False
4754,1481,1644,1805,2024-08-30,18,Night,Yes,2,False
4755,3007,682,2271,2024-07-28,12,Morning,Yes,2,False
4756,32004,466,2034,2023-12-11,15,Night,Yes,2,False
4757,20109,1857,435,2024-04-17,109,Afternoon,No,4,False
4758,17279,212,821,2024-08-06,129,Night,Yes,3,True
4759,35323,1908,99,2024-07-12,98,Evening,No,2,True
4760,34648,410,408,2024-02-27,78,Morning,No,4,True
4761,11496,1904,2532,2024-11-28,72,Morning,Yes,2,False
4762,22272,138,2081,2025-05-22,87,Evening,No,3,True
4763,1362,766,679,2024-08-20,145,Morning,Yes,4,False
4764,11756,1245,1039,2024-07-02,103,Morning,Yes,4,False
4765,20889,409,1290,2023-12-11,84,Morning,Yes,5,True
4766,37337,307,2256,2024-09-05,145,Afternoon,Yes,2,True
4767,6964,328,2058,2024-11-23,40,Night,Yes,2,False
4768,14039,850,1521,2024-08-19,73,Evening,No,1,True
4769,20089,54,2413,2024-02-14,53,Night,Yes,5,False
4770,19989,1396,2597,2024-07-23,127,Evening,No,1,False
4771,36041,1325,660,2024-09-28,20,Afternoon,No,1,False
4772,12881,725,300,2024-05-14,61,Morning,No,4,False
4773,32232,787,827,2023-12-18,35,Morning,Yes,4,False
4774,34055,1600,1623,2024-05-22,139,Evening,Yes,5,False
4775,38028,510,1876,2024-06-27,13,Evening,Yes,5,False
4776,13381,1852,125,2024-10-29,88,Afternoon,No,1,True
4777,22201,822,853,2025-03-04,79,Evening,Yes,1,False
4778,863,1143,1324,2025-06-10,177,Afternoon,Yes,1,True
4779,17733,329,2839,2024-03-23,134,Evening,No,5,False
4780,34847,1149,1739,2024-11-24,17,Morning,No,4,False
4781,31737,576,2255,2024-03-26,57,Evening,No,5,False
4782,11286,1959,1848,2025-05-29,135,Afternoon,Yes,1,True
4783,31169,753,2453,2024-05-01,10,Night,Yes,4,False
4784,32268,1926,1433,2025-03-18,86,Night,Yes,4,False
4785,493,201,80,2024-07-23,51,Morning,No,4,False
4786,4739,1761,1948,2025-05-10,125,Evening,No,5,False
4787,30093,674,2751,2024-10-10,36,Night,Yes,3,False
4788,15108,186,2247,2025-03-06,8,Afternoon,Yes,5,False
4789,5728,1071,1073,2023-12-12,122,Night,No,1,True
4790,15022,15,1715,2024-08-01,54,Evening,Yes,5,False
4791,32843,1149,1182,2023-07-04,129,Night,No,3,True
4792,12451,1145,1999,2023-06-22,37,Night,Yes,2,False
4793,21374,1199,2269,2023-10-15,110,Night,Yes,1,True
4794,28275,517,2506,2025-02-26,72,Morning,Yes,1,False
4795,862,1045,2621,2024-12-14,65,Evening,No,3,False
4796,10840,475,1894,2025-03-15,76,Morning,Yes,2,False
4797,35516,472,948,2024-04-15,56,Afternoon,No,5,False
4798,485,922,2051,2024-12-09,60,Evening,Yes,2,False
4799,3142,16,2752,2024-01-12,171,Morning,No,3,True
4800,22147,1013,514,2024-04-10,74,Afternoon,No,3,False
4801,28331,1043,288,2024-05-16,161,Afternoon,No,4,True
4802,8266,1875,89,2025-05-29,10,Afternoon,Yes,4,False
4803,27793,1642,1410,2025-04-11,174,Morning,No,1,True
4804,31776,1026,2699,2025-03-02,93,Afternoon,Yes,2,False
4805,16071,1627,634,2023-07-25,67,Morning,No,1,False
4806,11517,160,2743,2024-04-10,62,Morning,Yes,2,False
4807,21319,635,2451,2025-06-08,98,Night,No,1,True
4808,1421,1734,2311,2023-07-21,128,Morning,Yes,1,True
4809,13522,64,2307,2024-03-23,25,Night,Yes,3,False
4810,2580,472,2584,2024-08-10,44,Night,No,5,False
4811,28955,1768,1049,2023-11-05,132,Evening,No,5,True
4812,32107,340,1353,2025-04-04,96,Afternoon,Yes,1,False
4813,5496,1998,874,2023-11-27,82,Morning,Yes,3,False
4814,16864,1837,1555,2023-10-13,124,Afternoon,No,5,True
4815,15687,1453,1416,2024-09-26,9,Morning,No,1,False
4816,37594,1050,1236,2025-05-17,87,Afternoon,Yes,1,False
4817,37795,1464,1405,2023-08-25,167,Night,No,2,True
4818,12664,840,2026,2024-12-03,25,Night,Yes,4,False
4819,21503,1759,2376,2024-07-03,43,Night,No,2,False
4820,6859,29,2890,2025-06-04,87,Evening,No,3,True
4821,7198,1248,2262,2025-03-13,133,Morning,Yes,1,False
4822,20017,1674,2644,2023-07-07,88,Afternoon,Yes,4,False
4823,4934,736,2132,2024-05-18,172,Night,Yes,3,True
4824,22352,482,2514,2024-08-03,90,Night,Yes,2,True
4825,33633,812,684,2024-10-17,125,Morning,No,2,True
4826,16627,206,2671,2023-08-22,163,Evening,No,5,True
4827,18706,1903,521,2025-05-12,85,Night,No,5,True
4828,28750,1444,1521,2024-03-12,142,Morning,Yes,2,True
4829,22683,1344,1242,2025-04-22,138,Evening,Yes,3,True
4830,36422,13,341,2023-08-05,32,Night,Yes,1,False
4831,36687,912,2148,2024-12-03,142,Morning,No,3,True
4832,4267,273,2193,2025-05-18,178,Evening,No,2,True
4833,32225,1272,2953,2024-08-15,76,Night,No,5,False
4834,3011,207,1660,2025-01-29,148,Morning,Yes,5,True
4835,2457,1496,2906,2023-06-23,153,Night,No,2,True
4836,19141,617,566,2025-06-11,35,Evening,No,2,False
4837,2152,287,1720,2024-01-16,113,Morning,No,5,False
4838,25744,1439,1459,2025-06-08,49,Afternoon,Yes,2,False
4839,11723,1418,2250,2024-05-13,57,Morning,Yes,3,False
4840,883,1449,1018,2024-12-17,11,Evening,Yes,5,False
4841,18641,664,1173,2023-09-13,70,Evening,Yes,2,False
4842,23463,1465,808,2025-06-13,139,Morning,Yes,1,False
4843,36012,837,1475,2024-04-01,159,Night,No,2,True
4844,10095,511,2361,2023-12-10,153,Afternoon,Yes,5,True
4845,12059,458,1572,2023-06-23,13,Afternoon,Yes,3,False
4846,34953,1996,910,2024-10-05,107,Afternoon,Yes,4,False
4847,31828,1981,253,2025-02-01,68,Afternoon,Yes,5,False
4848,29968,1096,88,2023-08-05,156,Morning,No,3,True
4849,37684,1072,1794,2024-12-19,97,Afternoon,No,5,False
4850,37096,1006,1533,2024-02-26,78,Evening,No,4,False
4851,7230,585,867,2024-04-11,96,Morning,No,1,False
4852,12095,1056,105,2025-05-31,80,Morning,No,4,False
4853,16690,1343,1420,2023-12-15,112,Morning,No,2,True
4854,33304,1902,267,2025-03-05,30,Morning,Yes,2,False
4855,37643,740,2051,2024-08-10,81,Evening,Yes,4,True
4856,21898,107,2418,2024-01-26,5,Evening,No,4,False
4857,33263,858,2419,2024-11-29,45,Morning,Yes,2,False
4858,13635,1931,1065,2024-11-14,124,Morning,Yes,1,True
4859,25560,631,1116,2024-11-14,43,Evening,Yes,3,False
4860,19905,613,2095,2023-10-31,47,Afternoon,Yes,3,False
4861,32474,1511,1253,2024-01-02,170,Night,Yes,2,True
4862,1189,1477,287,2024-03-16,73,Night,No,3,False
4863,38,1353,1449,2024-01-15,120,Morning,Yes,3,True
4864,5393,52,2746,2023-12-28,149,Night,Yes,5,True
4865,38954,949,47,2025-06-19,174,Morning,No,1,True
4866,11855,1852,2330,2025-03-22,133,Morning,No,2,True
4867,25309,994,150,2024-01-15,164,Evening,Yes,4,True
4868,33130,1125,986,2025-01-04,92,Night,No,3,True
4869,29267,342,2579,2024-12-17,150,Afternoon,No,4,False
4870,38743,243,466,2024-10-26,30,Evening,No,4,False
4871,13714,475,2588,2023-12-23,19,Night,Yes,4,False
4872,15457,1867,1566,2023-09-22,87,Night,No,5,True
4873,35567,1868,2970,2024-04-05,107,Afternoon,No,1,True
4874,11852,1021,2595,2024-07-27,6,Morning,No,2,False
4875,12064,264,1986,2024-05-15,131,Morning,Yes,3,True
4876,4791,1162,968,2024-10-24,71,Night,No,1,False
4877,25244,1658,779,2023-11-28,120,Morning,No,5,True
4878,25660,1538,336,2025-05-25,178,Evening,Yes,1,True
4879,2415,587,202,2023-08-15,160,Evening,Yes,3,True
4880,38312,404,2257,2024-03-17,7,Night,Yes,1,False
4881,18395,747,277,2024-03-12,134,Night,Yes,4,True
4882,25392,396,414,2024-08-25,97,Night,Yes,5,False
4883,16828,1470,2165,2024-06-08,47,Afternoon,Yes,3,False
4884,139,241,2599,2025-01-02,76,Night,No,1,False
4885,8229,593,2231,2025-04-28,58,Night,Yes,4,False
4886,34572,1348,2363,2024-11-10,168,Night,Yes,1,True
4887,16061,677,1370,2023-07-06,14,Evening,No,5,False
4888,1730,1008,2632,2024-02-14,94,Morning,Yes,3,False
4889,38178,432,46,2024-10-18,42,Evening,Yes,2,False
4890,24441,646,924,2025-02-26,164,Morning,No,2,True
4891,851,832,2607,2024-05-03,161,Morning,Yes,4,True
4892,38303,262,137,2024-11-07,80,Morning,No,5,False
4893,28257,1078,2076,2024-11-28,66,Evening,Yes,5,False
4894,26398,38,1306,2024-11-20,162,Morning,Yes,5,True
4895,31768,437,552,2025-03-19,69,Afternoon,No,1,False
4896,20827,360,2371,2023-07-22,90,Evening,Yes,5,True
4897,16772,1761,613,2024-11-24,41,Morning,No,3,False
4898,33597,334,2695,2024-05-05,164,Afternoon,No,1,True
4899,7295,1179,2009,2024-10-24,167,Morning,No,3,True
4900,13907,738,497,2024-07-23,49,Afternoon,Yes,4,False
4901,18713,695,1336,2024-04-07,38,Morning,Yes,3,False
4902,21109,545,2616,2024-02-20,33,Morning,No,2,False
4903,8848,614,1890,2024-11-29,6,Evening,No,1,False
4904,15266,680,862,2024-03-08,133,Afternoon,Yes,5,True
4905,10728,1874,976,2024-02-04,175,Evening,No,5,True
4906,30482,734,2844,2024-11-24,130,Night,No,3,True
4907,38457,1789,2947,2024-05-01,92,Afternoon,Yes,1,False
4908,26271,1617,2472,2023-12-12,87,Evening,No,3,True
4909,26737,1223,1090,2025-05-16,175,Night,Yes,1,True
4910,5437,1856,1584,2024-11-03,44,Afternoon,Yes,4,False
4911,19231,1068,52,2025-05-23,60,Night,No,1,False
4912,23247,869,2753,2024-12-09,165,Morning,No,5,True
4913,26919,196,948,2025-01-21,135,Evening,Yes,2,True
4914,32269,1703,2294,2024-07-17,75,Night,Yes,2,True
4915,35955,1860,2625,2023-11-08,121,Evening,Yes,5,True
4916,34178,303,1815,2025-04-30,49,Afternoon,Yes,5,False
4917,24878,1476,743,2024-09-21,91,Afternoon,No,5,False
4918,18305,1886,421,2024-04-01,59,Morning,No,4,False
4919,39348,570,977,2023-09-04,122,Morning,Yes,2,False
4920,16467,1570,2537,2024-02-29,69,Afternoon,Yes,3,False
4921,4635,1135,1060,2023-10-01,48,Afternoon,No,5,False
4922,21570,19,164,2024-11-08,104,Evening,No,4,False
4923,33695,1414,548,2023-11-06,137,Evening,No,4,True
4924,24374,1281,1211,2025-03-05,148,Afternoon,Yes,4,True
4925,37418,367,2401,2023-10-06,6,Evening,Yes,1,False
4926,10802,460,2366,2024-03-14,98,Evening,No,5,True
4927,34302,620,718,2024-02-08,38,Evening,Yes,4,False
4928,33146,590,1828,2024-04-10,37,Evening,Yes,4,False
4929,17710,1914,176,2024-06-20,155,Evening,No,4,True
4930,18598,615,1022,2024-07-28,130,Evening,Yes,5,True
4931,2623,844,137,2023-07-30,24,Afternoon,Yes,3,False
4932,31630,1386,2158,2024-08-15,107,Afternoon,No,2,True
4933,8091,1832,2138,2024-12-31,30,Night,No,5,False
4934,37608,1968,2303,2024-11-30,89,Morning,No,1,True
4935,13726,152,875,2025-05-09,46,Afternoon,Yes,2,False
4936,1731,16,18,2024-09-25,123,Night,Yes,5,False
4937,9524,1939,2998,2024-06-28,90,Evening,No,5,False
4938,28663,1764,1387,2025-02-06,164,Evening,No,5,True
4939,25821,1563,1953,2024-07-05,97,Night,Yes,1,False
4940,21100,1691,43,2024-07-21,49,Evening,No,1,False
4941,29655,475,1411,2023-08-16,122,Evening,No,2,False
4942,25732,478,2824,2024-09-01,84,Evening,Yes,4,False
4943,2036,763,1463,2025-06-06,36,Evening,No,5,False
4944,2941,1930,82,2024-08-01,68,Afternoon,Yes,2,False
4945,13259,1126,783,2024-02-21,71,Morning,No,3,False
4946,21971,1372,1258,2023-08-15,154,Evening,Yes,4,True
4947,3100,591,1253,2024-03-12,41,Morning,No,5,False
4948,6585,490,1434,2023-10-20,113,Night,No,1,True
4949,15600,1395,1044,2024-08-26,108,Night,No,4,True
4950,15605,1801,1510,2025-05-08,33,Morning,No,1,False
4951,29033,196,567,2023-09-09,15,Morning,No,1,False
4952,8111,792,2836,2024-07-14,54,Night,No,2,False
4953,1744,1189,580,2024-10-30,149,Evening,No,5,True
4954,15256,580,30,2024-11-04,82,Morning,Yes,5,False
4955,21703,322,1039,2024-11-17,92,Afternoon,Yes,5,False
4956,35749,627,932,2025-06-14,91,Afternoon,Yes,3,True
4957,16858,1472,1720,2025-06-09,59,Morning,Yes,1,False
4958,13849,70,1531,2024-12-28,176,Night,Yes,4,True
4959,28114,929,1028,2024-12-10,144,Evening,No,5,True
4960,19950,1166,2521,2024-04-17,103,Morning,Yes,5,True
4961,22468,769,657,2024-09-03,54,Evening,Yes,3,False
4962,9075,255,1680,2023-08-18,122,Afternoon,No,4,True
4963,5066,363,2276,2025-04-21,6,Afternoon,No,1,False
4964,23464,1087,2326,2024-08-21,13,Morning,Yes,1,False
4965,20584,1788,1945,2024-11-06,20,Afternoon,No,1,False
4966,20109,383,348,2024-08-27,99,Night,No,3,False
4967,6134,644,815,2025-02-25,154,Night,No,3,True
4968,35841,1853,1908,2023-09-20,63,Evening,No,5,False
4969,27451,322,2147,2023-10-10,10,Night,No,4,False
4970,26638,959,738,2024-12-22,108,Night,No,4,True
4971,7875,1454,1105,2024-09-14,100,Afternoon,Yes,4,False
4972,29915,1541,966,2024-08-12,172,Afternoon,Yes,5,True
4973,25181,1767,460,2024-01-27,8,Morning,Yes,1,False
4974,20930,1521,2762,2025-03-03,12,Evening,No,5,False
4975,36133,699,2735,2024-02-22,146,Night,No,3,True
4976,15067,1222,135,2023-06-24,86,Night,No,3,False
4977,22266,22,643,2023-07-13,32,Afternoon,Yes,1,False
4978,26545,1780,2077,2023-10-17,166,Afternoon,Yes,4,True
4979,13633,400,1629,2024-10-28,32,Evening,Yes,2,False
4980,2548,851,141,2023-12-18,155,Night,No,2,True
4981,10347,71,1279,2023-11-20,165,Evening,Yes,3,True
4982,3944,1726,1344,2025-03-07,9,Afternoon,No,2,False
4983,15272,30,2605,2024-08-31,95,Evening,Yes,3,True
4984,19910,716,1385,2023-10-17,136,Morning,No,5,False
4985,1376,751,2811,2023-12-17,67,Evening,Yes,1,False
4986,7706,830,140,2023-11-25,41,Morning,No,1,False
4987,32238,702,197,2023-10-23,125,Morning,Yes,5,True
4988,25764,492,2203,2023-08-18,167,Morning,Yes,1,True
4989,22766,276,2488,2024-03-06,10,Evening,No,5,False
4990,18156,1568,1791,2025-03-06,162,Night,No,2,True
4991,23233,752,2637,2023-07-11,73,Morning,Yes,2,True
4992,13032,1030,2922,2025-05-08,36,Afternoon,No,2,False
4993,33368,722,16,2024-02-03,74,Morning,No,4,False
4994,25419,1394,1508,2024-08-22,179,Morning,Yes,4,True
4995,13426,929,1714,2024-12-23,178,Morning,No,4,True
